
208	32271
209	32378
210	32561
211	32947
212	32993
213	33228
214	33289
215	33339
216	33746
217	33809
218	34484
219	34551
220	34932
221	34958
222	35153
223	35307
224	35398
225	35409
226	35684
227	35720
228	35722
229	36149
230	36318
231	36450
232	36483
233	36638
234	36668
235	36696
236	36739
237	36967
238	37193
239	37593
240	37750
241	37790
242	37845
243	37873
244	38003
245	38218
246	38275
247	38355
248	38507
249	38784
250	39088
251	39116
252	39125
253	39201
254	39233
255	39353
256	39520
257	39948
258	40039
259	40132
260	40134
261	40136
262	40843
263	41163
264	41661
265	41720
266	41827
267	42084
268	42849
269	42858
270	42862
271	43452
272	43602
273	43648
274	44173
275	44323
276	44525
277	44556
278	44656
279	45505
280	45520
281	45748
282	46059
283	46504
284	46841
285	46995
286	47218
287	47267
288	47405
289	47490
290	47598
291	48112
292	48140
293	48226
294	48315
295	48528
296	48551
297	48693
298	48701
299	48895
300	48911
301	48941
302	48962
303	49075
304	49357
305	49884
306	49952
307	50331
308	50606
309	50646
310	50686
311	50995
312	51086
313	51225
314	51536
315	51544
316	51554
317	51736
318	51761
319	51836
320	52047
321	52171
322	52277
323	52381
324	52430
325	52723
326	52964
327	53342
328	53377
329	53754
330	53890
331	54152
332	54227
333	54498
334	54684
335	54862
336	54905
337	55086
338	55104
339	55733
340	55843
341	55866
342	55897
343	56242
344	56245
345	56361
346	56621
347	57054
348	57113
349	57186
350	57522
351	57567
352	57707
353	57869
354	57938
355	58130
356	58132
357	58225
358	58343
359	58422
360	58439
361	58672
362	58899
363	58922
364	59037
365	59305
366	59373
367	59503
368	59562
369	59571
370	59642
371	60087
372	60111
373	60259
374	60476
375	61026
376	61257
377	61803
378	61990
379	62008
380	62553
381	62695
382	62728
383	62769
384	63080
385	63103
386	63149
387	63434
388	63440
389	63808
390	63876
391	63944
392	64160
393	64293
394	64312
395	64361
396	64420
397	64510
398	64649
399	64680
400	64725
401	64734
402	64885
403	64907
404	64986
405	65139
406	65596
407	66113
408	66136
409	66237
410	66334
411	66468
412	66510
413	66609
414	66611
415	66920
416	66978
417	67038
418	67164
419	67253
420	67350
421	67927
422	67986
423	68136
424	68253
425	68383
426	68704
427	68809
428	69326
429	69358
430	69377
431	69793
432	70181
433	70190
434	70209
435	70555
436	70739
437	71134
438	71285
439	71300
440	71361
441	71383
442	71530
443	71573
444	71908
445	71921
446	72474
447	72548
448	72577
449	72805
450	72881
451	72992
452	73014
453	73053
454	73182
455	73380
456	73556
457	73799
458	73846
459	73898
460	74002
461	74039
462	74166
463	74351
464	74517
465	74525
466	74567
467	74598
468	74762
469	75041
470	75054
471	75076
472	75201
473	75329
474	75368
475	75378
476	75386
477	75595
478	75722
479	75758
480	75772
481	75798
482	75833
483	76108
484	76143
485	76248
486	76298
487	76429
488	76882
489	76887
490	76949
491	77087
492	77218
493	77424
494	77452
495	77666
496	77854
497	77868
498	78212
499	78248
500	78957
501	79074
502	79224
503	79316
504	79717
505	79945
506	79985
507	80023
508	80092
509	80132
510	80645
511	80665
512	80674
513	80749
514	80819
515	81042
516	81090
517	81119
518	81228
519	81253
520	81625
521	81674
522	81684
523	81699
524	81703
525	81799
526	81905
527	82303
528	82343
529	82441
530	82533
531	82899
532	82916
533	82967
534	84009
535	84163
536	84167
537	84605
538	84866
539	84876
540	85030
541	85096
542	85226
543	85274
544	85534
545	85611
546	85718
547	86051
548	86278
549	86699
550	87088
551	87171
552	87177
553	87354
554	87462
555	87864
556	88118
557	88128
558	88480
559	88651
560	88689
561	88778
562	88786
563	88864
564	88886
565	89137
566	89190
567	89206
568	89601
569	89633
570	89714
571	89750
572	89806
573	89807
574	89997
575	90145
576	90349
577	90353
578	90527
579	91560
580	92068
581	92435
582	92580
583	92624
584	92674
585	92763
586	93039
587	93281
588	93854
589	94134
590	94314
591	94462
592	94530
593	94532
594	94746
595	94858
596	94904
597	94909
598	94925
599	95337
600	95598
601	95756
602	95860
603	96034
604	96252
605	96383
606	96438
607	96695
608	96802
609	96833
610	97146
611	97150
612	97178
613	97395
614	97635
615	97794
616	98045
617	98218
618	98231
619	98389
620	98677
621	98840
622	98885
623	98983
624	99017
625	99038
626	99149
627	99320
628	99439
629	99553
630	99828
631	99982
